 11766.5090   8496.3718     .409                           28.5          
 11757.2687   8503.0493     .564                           27.4          
 11737.3984   8517.4441     .306   15863  2    24381  2    27.4   I      
 11729.3343   8523.3000     .545                           28.1        
 11723.2818   8527.7004    1.002   27566  2    19039  2    27.4   I      
 11722.4821   8528.2821     .359   16351  0    24880  1    36.4   I      
 11720.6209   8529.6364    1.767                           27.4          
 11717.6739   8531.7816     .387    4676  2    13208  2    27.3   III    
 11713.8900   8534.5376     .534   20054  2    28589  3    25.4   I      
 11712.2178   8535.7561    2.299   25890  2    17354  1    27.9   I      
 11704.6403   8541.2821     .542   32458  4    23916  4    29.2   I      
 11703.4535   8542.1482   42.526   24032  4    15490  5    27.3   I      
 11698.8272   8545.5262    2.048   13962  1    22508  2    26.3   I      
 11695.2597   8548.1329     .735   17959  4    26508  3    27.0   I      
 11694.2791   8548.8497    1.588   30286  1    21738  2    27.3   I      
 11693.9985   8549.0548     .520   13847  2    22396  1    28.4   I      
 11690.2195   8551.8184     .433                           44.8          
 11682.9075   8557.1707     .568   15863  2    24421  3    29.0   I      
 11680.6475   8558.8264     .498   32162  2    23603  2    27.9   I      
 11678.3025   8560.5450     .363   18699  2    27260  3    27.0   I      
 11667.6394   8568.3685   11.475   24915  3    16346  4    27.2   I      
 11662.9146   8571.8396    1.490   30971  4    22399  5    27.5   I      
 11661.1762   8573.1175    1.865   27612  3    19039  2    27.6   I      
 11658.7815   8574.8784    1.022   29097  1    20522  2    31.4   I      
 11657.2589   8575.9984     .401   31245  2    22669  3    27.5   I      
 11653.1315   8579.0359     .330   32781  4    24202  4    27.3   I      
 11648.5014   8582.4459     .796   29835  3    21252  2    27.8   I      
 11641.1946   8587.8328     .611   17166  5    25753  5    27.4   I      
 11636.5865   8591.2336     .893   27521  4    18930  3    27.1   I      
 11636.4954   8591.3009     .566   29756  4    21165  3    28.0   I      
 11636.1504   8591.5556    2.271   15970  3    24561  3    26.7   I      
 11634.6017   8592.6992    3.668   13297  4    21890  3    26.6   I      
 11632.3400   8594.3699     .569   20054  2    28649  1    27.8   I      
 11631.9551   8594.6543     .677   10379  9\2  18973  7\2  28.0   II     
 11618.1914   8604.8361    1.661   13297  4    21902  4    27.6   I      
 11617.4600   8605.3778   15.187   22637  3    14032  2    26.9   I      
 11615.2057   8607.0480     .727   29684  5    21077  5    28.0   I      
 11613.3126   8608.4510    1.740   19532  4    28140  4    27.1   I      
 11609.9121   8610.9724    1.092    8800  4    17411  3    27.8   I      
 11606.2395   8613.6972     .348   32796  3    24182  2    28.1   I      
 11605.4687   8614.2693    2.624   28562  4    19948  4    27.1   I      
 11602.5902   8616.4064     .397   30758  2    22141  3    28.3   I      
 11596.9977   8620.5615     .523   11802  2    20423  1    27.5   I      
 11595.9843   8621.3149   25.918   25405  4    16783  4    26.4   I      
 11589.9532   8625.8012    3.519   16554  6    25180  7    27.2   I      
 11582.7119   8631.1939     .522                           27.4          
 11581.3065   8632.2413     .855   30971  4    22338  3    27.0   I      
 11579.8405   8633.3341    1.543   28450  1    19817  1    26.8   I      
 11578.2565   8634.5152     .615   19713  3    28347  2    28.2   I      
 11577.9865   8634.7166     .326   32551  3    23916  4    28.4   I      
 11575.5152   8636.5600    3.617   27566  2    18930  3    26.5   I      
 11573.6473   8637.9539     .424   17398  3    26036  3    25.2   I      
 11571.4790   8639.5725   13.249   28227  4    19588  5    26.5   I      
 11558.2128   8649.4887    2.098   13088  3    21738  2    26.7   I      
 11557.3342   8650.1463    2.330   17398  3    26048  4    26.7   I      
 11557.2145   8650.2359     .342   30552  4    21902  4    29.2   I      
 11551.6093   8654.4332     .321   30544  2    21890  3    29.6   I      
 11543.8160   8660.2759     .786   13847  2    22508  2    27.4   I      
 11542.4947   8661.2672     .761    8460  3\2  17121  3\2  27.7   II     
 11536.0681   8666.0923    1.385   25890  2    17224  2    28.6   I      
 11530.9342   8669.9507    2.067   29835  3    21165  3    26.8   I      
 11526.8976   8672.9868   16.637                           27.0          
 11526.4574   8673.3180    5.654   14204  5    22877  5    27.0   I      
 11525.4203   8674.0985     .437   29097  1    20423  1    27.9   I      
 11525.3383   8674.1602     .331                           50.5          
 11524.7504   8674.6027     .409                           31.7          
 11523.0596   8675.8755     .489                           77.1          
 11522.4802   8676.3118     .891                           36.9          
 11522.3792   8676.3878     .552                           72.2          
 11522.2144   8676.5119     .322                           55.7          
 11522.1819   8676.5364     .332                           34.9          
 11522.1488   8676.5613     .350   48006  9\2  56683  7\2  36.0   II ?   
 11521.8260   8676.8044     .587   15786  5\2  24463  5\2  31.8   II     
 11517.3839   8680.1509     .464   31793  4    23113  4    26.4   I      
 11516.4540   8680.8518    6.142    5563  1    14243  1    26.4   I      
 11516.2919   8680.9740     .485   32162  2    23481  1    25.7   I      
 11514.9608   8681.9775    4.875   27612  3    18930  3    26.9   I      
 11513.4681   8683.1031     .542   18863  2    10180  2    27.2   III    
 11512.8028   8683.6049     .320   23032  4    31716  5    27.5   I      
 11512.0589   8684.1660    1.330    5563  1    14247  0    28.6   I      
 11511.5586   8684.5434   57.889   29552  6    20867  7    26.7   I      
 11511.2739   8684.7582     .713   32293  5    23609  5    20.7   I      
 11510.0227   8685.7023    2.497   27495  4    18809  4    27.7   I      
 11506.0718   8688.6847     .553   32963  5    24274  5    27.6   I      
 11502.1821   8691.6230    2.343   12847  3    21539  4    27.5   I      
 11501.4770   8692.1558    3.886   22637  3    13945  3    27.1   I      
 11494.0619   8697.7633     .840   15863  2    24561  3    28.8   I      
 11489.8845   8700.9256    5.773    8800  4    17501  5    26.6   I      
 11478.7773   8709.3448     .662   15493  4    24202  4    26.9   I      
 11478.6772   8709.4208     .309    7001  3\2  15710  3\2  25.7   II     
 11476.0751   8711.3956     .707   17166  5    25877  4    26.8   I      
 11475.7520   8711.6408    2.422   27521  4    18809  4    27.9   I      
 11472.8179   8713.8688     .966   28531  2    19817  1    27.5   I      
 11468.5937   8717.0783    2.387   33418  4    24701  5    28.3   I      
 11465.0381   8719.7817    9.204   11802  2    20522  2    27.6   I      
 11464.7811   8719.9772    1.400   28934  3    20214  3    27.3   I      
 11458.4535   8724.7925     .431   28227  4    19503  3    27.0   I      
 11455.5426   8727.0095     .568   26796  3    18069  3    27.5   I      
 11444.4162   8735.4940     .602   17073  1    25809  1    26.8   I      
 11442.7482   8736.7674     .474   23201  3    14465  2    26.3   I      
 11432.8490   8744.3321    1.455   27971  5    19227  6    27.4   I      
 11432.5920   8744.5287    4.046   22988  2    14243  1    27.5   I      
 11429.7074   8746.7356   19.131   19273  2    10526  3    26.8   I      
 11426.4304   8749.2441     .328   31626  5    22877  5    26.4   I      
 11425.6830   8749.8164     .429   11961  0    20710  1    26.5   III    
 11420.0396   8754.1403     .461   28342  5    19588  5    27.3   I      
 11419.6937   8754.4054     .694   26255  4    17501  5    27.4   I      
 11417.3041   8756.2377    2.258   28273  2    19516  2    26.8   I      
 11412.0807   8760.2455     .308   13250  5\2   4490  5\2  30.2   II     
 11411.3181   8760.8309     .443   32963  5    24202  4    27.0   I      
 11386.2347   8780.1306   10.192   24399  3    15618  3    26.8   I      
 11384.4700   8781.4916    2.516   15493  4    24274  5    27.6   I      
 11383.9208   8781.9153    3.125   27591  5    18809  4    27.4   I      
 11374.7213   8789.0178    4.704    4113  5\2  12902  3\2  26.9   II     
 11371.2950   8791.6660     .354   33099  3    24307  2    29.1   I      
 11369.0864   8793.3739     .923   33068  6    24274  5    27.5   I      
 11366.3154   8795.5176     .791   23277  5    14481  6    27.8   I      
 11360.1782   8800.2693     .331   19713  3    28513  2    35.0   I      
 11359.4371   8800.8434     .312                           63.6          
 11358.5631   8801.5206    1.049   30964  3    22163  4    30.1   I      
 11358.4985   8801.5707    2.882   13088  3    21890  3    27.4   I      
 11356.9102   8802.8016     .333   31141  3    22338  3    32.3   I      
 11356.6035   8803.0393     .699                           30.2       
 11354.7141   8804.5041  103.361    6362  2    15166  3    27.4   I      
 11352.1238   8806.5131    1.320   30544  2    21738  2    21.8   I      
 11351.9202   8806.6711   29.371   28034  5    19227  6    27.7   I      
 11350.0754   8808.1025     .855   30971  4    22163  4    28.0   I      
 11346.4908   8810.8851     .388   14204  5    23015  5    24.9   I      
 11343.7160   8813.0404    4.262   20054  2    11241  3    27.5   I      
 11342.8566   8813.7081    2.145   13088  3    21902  4    26.7   I      
 11335.7122   8819.2630     .354   29141  5    20322  5    31.4   I      
 11332.0431   8822.1185    4.223   13847  2    22669  3    27.6   I      
 11331.3755   8822.6382     .372   14226  0    23049  1    26.7   I      
 11330.4244   8823.3788   15.725   30726  7    21903  7    27.0   I      
 11326.9711   8826.0688    1.477   23032  4    14206  4    27.8   I      
 11326.3976   8826.5157     .673   33527  4    24701  5    27.5   I      
 11322.4008   8829.6315    1.120   30971  4    22141  3    26.6   I      
 11321.6630   8830.2069     .744   17073  1     8243  2    31.4   I      
 11321.2478   8830.5307    1.231   17959  4    26790  4    26.9   I      
 11311.4178   8838.2047     .494   31715  6    22877  5    28.0   I      
 11307.3112   8841.4146    2.243   28358  3    19516  2    28.0   I      
 11303.7872   8844.1709   11.177   13297  4    22141  3    27.7   I      
 11303.5440   8844.3612    2.180    7502  3    16346  4    27.1   I      
 11301.1302   8846.2503     .703   30011  3    21165  3    27.7   I      
 11297.6032   8849.0120     .944   32458  4    23609  5    28.5   I      
 11297.5384   8849.0627     .579   31245  2    22396  1    29.7   I      
 11289.6426   8855.2516    1.770   28358  3    19503  3    27.6   I      
 11285.3506   8858.6194     .941   35582  5    26723  6    27.4   I      
 11276.8139   8865.3255    5.841   24032  4    15166  3    27.5   I      
 11276.3374   8865.7001    1.238   13297  4    22163  4    28.4   I      
 11273.5670   8867.8788    4.474   30758  2    21890  3    27.3   I      
 11262.9339   8876.2507    1.419                           28.6          
 11260.1394   8878.4536     .564   32963  5    24084  6    27.0   I      
 11258.9830   8879.3655    4.877   26380  5    17501  5    27.4   I      
 11258.1240   8880.0430    4.396   30132  2    21252  2    26.8   I      
 11255.0904   8882.4364    1.679   17166  5    26048  4    27.6   I      
 11252.9262   8884.1447     .394   29873  7\2  20989  9\2  26.9   II     
 11246.6872   8889.0731     .737   29104  4    20214  3    27.4   I      
 11245.4128   8890.0805    1.288   12847  3    21738  2    27.4   I      
 11244.3683   8890.9063     .450   24627  1    15736  1    27.6   I      
 11244.3159   8890.9477     .931   13248  9\2  22139  9\2  26.4   II     
 11238.9801   8895.1688    1.092   32201  5    23306  6    28.7   I      
 11236.8580   8896.8486     .553   33099  3    24202  4    28.7   I      
 11233.6751   8899.3694    1.392   29422  1    20522  2    27.2   I      
 11232.3202   8900.4429     .315    6244  1\2  15144  3\2  28.8   II     
 11230.2547   8902.0799  169.762    5563  1    14465  2    27.4   I      
 11229.7900   8902.4483     .554                           17.6          
 11225.5295   8905.8271    2.610   15863  2    24769  3    26.7   I      
 11224.2386   8906.8513   10.334   17887  5     8980  4    27.2   III    
 11221.1772   8909.2813     .532   14204  5    23113  4    26.5   I      
