,ref_lambda,lower,upper,click_selected
1323,4734.045668,4733.9509870866395,4734.140348913359,False
1324,4737.918238,4737.82347963524,4738.01299636476,False
1325,4738.471461,4738.37669157078,4738.56623042922,False
1326,4739.112459,4739.01767675082,4739.20724124918,False
1327,4739.676734,4739.581940465319,4739.771527534679,True
1328,4742.117501,4742.022658649979,4742.212343350019,True
1329,4742.566519,4742.47166766962,4742.661370330379,False
1330,4749.199831,4749.10484700338,4749.29481499662,True
1331,4752.414027,4752.31897871946,4752.509075280539,True
1332,4755.394147,4755.29903911706,4755.489254882939,False
1333,4758.760167,4758.664991796661,4758.85534220334,False
1334,4761.109795,4761.0145728041,4761.2050171959,False
1335,4761.861061,4761.765823778779,4761.956298221219,False
1336,4762.524882,4762.429631502359,4762.620132497639,False
1337,4764.346347,4764.251060073059,4764.441633926939,False
1338,4765.595474,4765.50016209052,4765.690785909479,False
1339,4766.601069,4766.50573697862,4766.69640102138,True
1340,4775.313691,4775.21818472618,4775.40919727382,True
1341,4775.794315,4775.6987991137,4775.8898308863,True
1342,4776.321138,4776.22561157724,4776.41666442276,False
1343,4776.779309,4776.68377341382,4776.874844586179,True
1344,4777.191733,4777.09618916534,4777.287276834659,False
1345,4780.751025,4780.655409979499,4780.846640020499,False
1346,4781.290151,4781.19452519698,4781.385776803019,False
1347,4782.761194,4782.665538776119,4782.856849223879,True
1348,4785.271954,4785.17624856092,4785.367659439079,False
1349,4786.530632,4786.43490138736,4786.626362612639,True
1350,4787.147499,4787.051756050019,4787.243241949979,True
1351,4789.386339,4789.2905512732195,4789.482126726779,True
1352,4792.594889,4792.4990371022195,4792.6907408977795,False
1353,4793.24488,4793.1490151024,4793.3407448975995,False
1354,4793.677241,4793.58136745518,4793.77311454482,False
1355,4793.904562,4793.80868390876,4794.000440091239,False
1356,4795.913819,4795.81790072362,4796.00973727638,True
1357,4800.171433,4800.0754295713405,4800.26743642866,False
1358,4801.051591,4800.9555699681805,4801.14761203182,False
1359,4801.348222,4801.252195035559,4801.444248964439,False
1360,4802.671208,4802.575154575839,4802.767261424159,False
1361,4803.955663,4803.8595838867395,4804.051742113259,False
1362,4809.614655,4809.5184627069,4809.7108472930995,True
1363,4812.376111,4812.279863477779,4812.472358522219,False
1364,4817.020718,4816.924377585639,4817.117058414359,False
1365,4818.295327,4818.19896109346,4818.391692906539,False
1366,4818.647871,4818.55149804258,4818.74424395742,False
1367,4819.193168,4819.09678413664,4819.2895518633595,False
1368,4819.923077,4819.82667853846,4820.0194754615395,False
1369,4820.884994,4820.7885763001195,4820.98141169988,True
1370,4823.605718,4823.50924588564,4823.702190114359,True
1371,4823.996682,4823.90020206636,4824.09316193364,True
1372,4824.64921,4824.552717015799,4824.745702984199,False
1373,4826.3666,4826.2700726680005,4826.463127332,False
1374,4828.660096,4828.563522798079,4828.756669201919,False
1375,4829.796917,4829.700321061659,4829.893512938339,False
1376,4831.120944,4831.02432158112,4831.21756641888,True
1377,4831.597425,4831.500793051499,4831.6940569485,True
1378,4832.42427,4832.327621514601,4832.5209184854,False
1379,4832.802415,4832.7057589517,4832.899071048299,False
1380,4837.695793,4837.59903908414,4837.792546915859,False
1381,4840.475242,4840.37843249516,4840.57205150484,True
1382,4840.84274,4840.7459231452,4840.9395568548,True
1383,4845.163006,4845.06610273988,4845.2599092601195,True
1384,4847.32661,4847.2296634678,4847.4235565322,False
1385,4848.362742,4848.26577474516,4848.45970925484,True
1386,4849.862041,4849.76504375918,4849.95903824082,True
1387,4850.439875,4850.3428662025,4850.536883797499,True
1388,4852.868708,4852.77165062584,4852.96576537416,True
1389,4853.608009,4853.51093683982,4853.705081160179,False
1390,4857.538736,4857.4415852252805,4857.63588677472,False
1391,4858.332526,4858.23535934948,4858.429692650519,True
1392,4862.432943,4862.33569434114,4862.53019165886,False
1393,4868.880725,4868.7833473855,4868.978102614499,True
1394,4871.28859,4871.1911642282,4871.3860157718,True
1395,4873.627885,4873.5304124423,4873.7253575577,False
1396,4874.364234,4874.26674671532,4874.461721284679,True
1397,4876.495337,4876.39780709326,4876.59286690674,False
1398,4878.00946,4877.9118998108,4878.1070201892,False
1399,4878.733135,4878.6355603373,4878.8307096626995,True
1400,4881.204677,4881.10705290646,4881.302301093539,True
1401,4881.597495,4881.4998630500995,4881.6951269498995,False
1402,4881.85397,4881.7563329206005,4881.9516070794,False
1403,4882.243739,4882.14609412522,4882.341383874779,False
1404,4886.866365,4886.7686276727,4886.9641023273,False
1405,4887.094321,4886.996579113579,4887.192062886419,False
1406,4887.948196,4887.850437036081,4888.04595496392,False
1407,4888.261987,4888.164221760259,4888.3597522397395,False
1408,4889.490314,4889.3925241937195,4889.588103806279,True
1409,4889.857693,4889.759895846139,4889.9554901538595,False
1410,4891.660229,4891.56239579542,4891.75806220458,False
1411,4892.759664,4892.66180880672,4892.85751919328,True
1412,4893.445228,4893.347359095439,4893.543096904559,True
1413,4893.70548,4893.607605890399,4893.803354109599,False
1414,4897.588328,4897.49037623344,4897.686279766559,False
1415,4897.926578,4897.82861946844,4898.0245365315595,False
1416,4902.792955,4902.6948991409,4902.8910108591,False
1417,4907.208698,4907.11055382604,4907.30684217396,True
1418,4908.012642,4907.91448174716,4908.11080225284,False
1419,4909.210714,4909.11252978572,4909.308898214279,False
1420,4910.156909,4910.05870586182,4910.25511213818,True
1421,4910.548612,4910.45040102776,4910.6468229722395,False
1422,4911.140413,4911.04219019174,4911.2386358082595,False
1423,4913.479358,4913.38108841284,4913.577627587159,False
1424,4915.416563,4915.318254668739,4915.514871331259,True
1425,4919.816059,4919.71766267882,4919.914455321179,False
1426,4927.299697,4927.20115100606,4927.39824299394,False
1427,4928.032672,4927.93411134656,4928.13123265344,False
1428,4929.085714,4928.98713228572,4929.184295714279,True
1429,4929.986413,4929.887813271739,4930.085012728259,True
1430,4933.209697,4933.11103280606,4933.30836119394,True
1431,4934.330572,4934.23188538856,4934.42925861144,False
1432,4937.829231,4937.73047441538,4937.92798758462,False
1433,4939.270487,4939.1717015902595,4939.369272409739,False
1434,4939.641603,4939.54281016794,4939.740395832059,True
1435,4941.41569,4941.316861686199,4941.514518313799,False
1436,4946.662819,4946.56388574362,4946.76175225638,True
1437,4950.251328,4950.15232297344,4950.350333026559,False
1438,4950.626354,4950.52734147292,4950.725366527079,True
1439,4952.690263,4952.59120919474,4952.78931680526,False
1440,4953.930837,4953.8317583832595,4954.029915616739,False
1441,4955.721337,4955.62222257326,4955.820451426739,False
1442,4958.097352,4957.99819005296,4958.196513947039,True
1443,4961.382796,4961.28356834408,4961.482023655919,False
1444,4961.726585,4961.6273504683,4961.8258195317,True
1445,4963.188471,4963.0892072305805,4963.28773476942,False
1446,4965.732215,4965.6329003557,4965.8315296443,True
1447,4967.333293,4967.23394633414,4967.432639665859,False
1448,4967.65461,4967.555256907799,4967.753963092199,False
1449,4968.755634,4968.65625888732,4968.85500911268,True
1450,4975.948676,4975.84915702648,4976.0481949735195,True
1451,4978.226651,4978.12708646698,4978.326215533019,False
1452,4980.185897,4980.08629328206,4980.28550071794,True
1453,4980.950241,4980.85062199518,4981.0498600048195,True
1454,4982.486931,4982.38728126138,4982.58658073862,True
1455,4985.372021,4985.27231355958,4985.47172844042,True
1456,4985.947784,4985.84806504432,4986.047502955679,True
1457,4986.335483,4986.23575629034,4986.43520970966,False
1458,4987.146715,4987.0469720657,4987.2464579342995,True
1459,4987.55846,4987.4587088308,4987.6582111692,True
1460,4989.308372,4989.20858583256,4989.40815816744,True
1461,4992.125491,4992.025648490179,4992.225333509819,True
1462,4992.633479,4992.53362633042,4992.7333316695795,True
1463,4993.749146,4993.64927101708,4993.84902098292,True
1464,4994.105932,4994.00604988136,4994.20581411864,False
1465,4995.299822,4995.19991600356,4995.39972799644,False
1466,4996.533624,4996.43369332752,4996.6335546724795,False
1467,4997.325079,4997.22513249842,4997.4250255015795,False
1468,4999.940293,4999.8402941941395,5000.040291805859,True
1469,5000.246624,5000.14661906752,5000.34662893248,True
1470,5002.097356,5001.99731405288,5002.1973979471195,True
1471,5002.894914,5002.79485610172,5002.99497189828,True
1472,5003.598696,5003.49862402608,5003.6987679739195,True
1473,5005.976613,5005.87649346774,5006.0767325322595,False
1474,5008.189708,5008.08954420584,5008.28987179416,True
1475,5009.335298,5009.23511129404,5009.435484705959,True
1476,5010.41729,5010.317081654201,5010.5174983458,True
1477,5011.477936,5011.37770644128,5011.57816555872,True
1478,5013.165607,5013.06534368786,5013.26587031214,False
1479,5014.184036,5014.0837523192795,5014.284319680719,False
1480,5014.448752,5014.34846302496,5014.54904097504,False
1481,5015.280263,5015.179957394739,5015.380568605259,False
1482,5016.535411,5016.43508029178,5016.635741708219,False
1483,5019.806082,5019.70568587836,5019.906478121639,True
1484,5021.252837,5021.15241194326,5021.353262056739,True
1485,5023.481477,5023.38100737046,5023.58194662954,False
1486,5023.708441,5023.6079668311795,5023.808915168819,True
1487,5025.860934,5025.760416781321,5025.96145121868,False
1488,5029.011667,5028.9110867666595,5029.112247233339,True
1489,5029.629949,5029.52935640102,5029.7305415989795,True
1490,5029.891591,5029.79099316818,5029.9921888318195,True
1491,5033.311842,5033.21117576316,5033.41250823684,False
1492,5036.21739,5036.1166656522,5036.3181143478,False
1493,5036.729092,5036.62835741816,5036.829826581839,True
1494,5039.230522,5039.1297373895595,5039.331306610439,True
1495,5039.526601,5039.425810467979,5039.627391532019,False
1496,5041.600659,5041.499826986819,5041.701491013179,True
1497,5043.515543,5043.41467268914,5043.61641331086,True
1498,5045.248316,5045.14741103368,5045.34922096632,True
1499,5046.353235,5046.2523079352995,5046.454162064699,True
1500,5046.637502,5046.53656924996,5046.738434750039,True
1501,5047.043744,5046.942803125119,5047.144684874879,True
1502,5047.426158,5047.32520947684,5047.52710652316,True
1503,5050.784272,5050.68325631456,5050.88528768544,True
1504,5051.34185,5051.240823163,5051.442876836999,False
1505,5051.888619,5051.78758122762,5051.98965677238,True
1506,5052.857397,5052.75633985206,5052.958454147939,False
1507,5054.620905,5054.5198125819,5054.721997418099,False
1508,5057.986289,5057.88512927422,5058.08744872578,True
1509,5059.860949,5059.75975178102,5059.96214621898,False
1510,5061.656103,5061.55486987794,5061.75733612206,True
1511,5062.932389,5062.83113035222,5063.033647647779,False
1512,5063.514632,5063.41336170736,5063.6159022926395,True
1513,5064.601734,5064.50044196532,5064.703026034679,True
1514,5064.944882,5064.84358310236,5065.04618089764,False
1515,5065.192056,5065.09075215888,5065.293359841119,False
1516,5066.135402,5066.03407929196,5066.236724708039,True
1517,5066.777182,5066.67584645636,5066.87851754364,False
1518,5067.137803,5067.0364602439395,5067.239145756059,True
1519,5069.334846,5069.23345930308,5069.436232696919,True
1520,5070.451884,5070.35047496232,5070.553293037679,False
1521,5074.646784,5074.54529106432,5074.748276935679,True
1522,5075.466404,5075.3648946719195,5075.567913328079,True
1523,5076.592766,5076.49123414468,5076.69429785532,False
1524,5078.033036,5077.93147533928,5078.13459666072,True
1525,5079.13959,5079.0380072082,5079.2411727918,False
1526,5081.446377,5081.34474807246,5081.54800592754,True
1527,5082.623269,5082.521616534619,5082.724921465379,False
1528,5084.994251,5084.89255111498,5085.095950885019,True
1529,5085.83971,5085.7379932058,5085.941426794199,False
1530,5086.835472,5086.73373529056,5086.937208709439,False
1531,5090.051923,5089.9501219615395,5090.15372403846,True
1532,5095.855643,5095.75372588714,5095.957560112859,True
1533,5096.484919,5096.38298930162,5096.58684869838,True
1534,5097.645229,5097.54327609542,5097.7471819045795,False
1535,5098.043343,5097.94138213314,5098.14530386686,True
1536,5101.129448,5101.02742541104,5101.231470588959,True
1537,5106.667313,5106.5651796537395,5106.769446346259,False
1538,5109.732496,5109.630301350079,5109.834690649919,True
1539,5111.277808,5111.17558244384,5111.380033556159,True
1540,5115.044494,5114.94219311012,5115.146794889879,True
1541,5122.499794,5122.39734400412,5122.60224399588,True
1542,5123.858608,5123.756130827839,5123.961085172159,True
1543,5125.950277,5125.84775799446,5126.05279600554,False
1544,5126.655963,5126.55342988074,5126.75849611926,False
1545,5128.490403,5128.3878331919395,5128.592972808059,True
1546,5130.234482,5130.131877310359,5130.337086689639,True
1547,5134.746459,5134.64376407082,5134.84915392918,True
1548,5137.473905,5137.3711555219,5137.576654478099,True
1549,5145.037484,5144.93458325032,5145.14038474968,False
1550,5145.30861,5145.2057038278,5145.411516172199,True
1551,5146.055581,5145.9526598883795,5146.158502111619,False
1552,5148.211631,5148.10866676738,5148.3145952326195,True
1553,5149.206958,5149.10397386084,5149.309942139159,True
1554,5154.242014,5154.138929159721,5154.34509884028,True
1555,5158.604754,5158.5015819049195,5158.7079260950795,True
1556,5161.539521,5161.43629020958,5161.642751790419,True
1557,5162.285814,5162.18256828372,5162.389059716279,True
1558,5163.458074,5163.35480483852,5163.561343161479,True
1559,5165.772981,5165.66966554038,5165.87629645962,True
1560,5168.585992,5168.4826202801605,5168.68936371984,False
1561,5170.995002,5170.891582099959,5171.098421900039,False
1562,5173.672033,5173.5685595593395,5173.775506440659,False
1563,5174.799363,5174.69586701274,5174.90285898726,False
1564,5175.325212,5175.22170549576,5175.428718504239,True
1565,5175.911809,5175.80829076382,5176.0153272361795,False
1566,5179.144518,5179.04093510964,5179.24810089036,False
1567,5180.721481,5180.617866570379,5180.825095429619,False
1568,5183.990252,5183.88657219496,5184.09393180504,True
1569,5184.454017,5184.35032791966,5184.55770608034,True
1570,5186.413027,5186.309298739459,5186.516755260539,True
1571,5188.366006,5188.26223867988,5188.46977332012,True
1572,5190.871176,5190.76735857648,5190.974993423519,True
1573,5194.457234,5194.353344855321,5194.56112314468,True
1574,5195.813306,5195.70938973388,5195.917222266119,True
1575,5197.235729,5197.13178428542,5197.3396737145795,True
1576,5202.009251,5201.90521081498,5202.11329118502,False
1577,5203.234562,5203.13049730876,5203.338626691239,False
1578,5203.846874,5203.7427970625195,5203.950950937479,True
1579,5205.152904,5205.04880094192,5205.257007058079,True
1580,5209.724726,5209.62053150548,5209.8289204945195,True
1581,5211.230608,5211.12638338784,5211.3348326121595,True
1582,5212.347549,5212.24330204902,5212.451795950979,False
1583,5212.682412,5212.57815835176,5212.786665648239,False
1584,5214.160788,5214.05650478424,5214.265071215759,True
1585,5215.765395,5215.6610796921,5215.8697103079,False
1586,5216.59658,5216.4922480684,5216.7009119316,False
1587,5218.527844,5218.42347344312,5218.632214556879,True
1588,5219.11026,5219.005877794801,5219.2146422052,True
1589,5219.596578,5219.49218606844,5219.7009699315595,False
1590,5220.307751,5220.20334484498,5220.4121571550195,False
1591,5220.927451,5220.82303245098,5221.031869549019,False
1592,5221.862481,5221.75804375038,5221.96691824962,True
1593,5222.262956,5222.158510740879,5222.367401259119,False
